This file was created by CMPT_BEME_RETS using the 202309 CRSP database.,,,,,,,,,,,,,,,,,,,
196603,20.78,-0.33,-1.86,-1.42,0.17,-1.99,-1.42,-1.77,-1.36,-0.02,0.43,-1.42,-2.55,-1.83,-0.99,-2,-1.53,-0.08,-2.51
196604,-1.46,4.1,3.94,5.12,4.51,3.21,3.68,5.33,4.9,4.89,4.01,3.2,3.23,4.04,3.31,5.07,5.6,4.79,5
196605,-14.41,-6.86,-8.25,-9.98,-6.86,-7.41,-7.86,-9.39,-10.18,-7.57,-5.91,-6.86,-7.96,-8.23,-7.47,-9.24,-9.54,-9.63,-10.68
196606,1.04,-1.18,-0.34,-0.1,-1.37,-0.88,-0.15,-0.21,0,-1.2,-1.59,-0.77,-0.99,0.15,-0.45,-0.09,-0.33,0.12,-0.1
196607,-2.56,-1.72,-1.45,-1.05,-1.62,-1.48,-1.64,-1.2,-1.16,-1.48,-1.78,-1.98,-0.96,-1.79,-1.5,-1.54,-0.84,-0.4,-1.82
196608,-9.99,-10.24,-9.32,-10.18,-10.5,-9.56,-9.2,-9.71,-10.23,-10.9,-10.03,-9.6,-9.52,-9,-9.4,-9.38,-10.07,-9.8,-10.61
196609,-2.81,-1.98,-1.18,-1.48,-2.22,-1.28,-0.75,-1.86,-1.37,-3.19,-1.07,-1.38,-1.17,-0.34,-1.18,-1.99,-1.73,-1.02,-1.67
196610,-8.84,-1.43,0.13,-0.24,-2.15,0.01,0.53,0.13,-0.6,-3.65,-0.37,0.33,-0.32,-0.38,1.47,-0.22,0.51,-0.42,-0.75
196611,2.51,6.45,3.26,2.41,7.56,3.87,3.36,2.34,2.48,8.74,6.15,3.74,4.01,4.8,1.88,2.4,2.27,1.55,3.29
196612,-5.33,2.13,2.36,0.88,2.48,2.71,1.08,2.05,0.89,1.86,3.22,1.27,4.16,0.85,1.32,3.15,0.86,1.03,0.76
196701,28.42,15.46,16.36,18.2,15.56,15.24,16.14,18.49,17.7,16.49,14.46,15.2,15.27,14.42,17.89,17.78,19.26,16.76,18.52
196702,18.84,3.82,3.33,4.29,4.45,3.35,2.74,3.68,4.44,5.01,3.79,2.26,4.45,2.77,2.71,3.42,3.96,4.15,4.7
196703,12.13,5.47,5.47,5.91,5.5,5.56,4.77,6.63,5.54,5.91,5.02,5.38,5.74,4.09,5.46,6.57,6.7,5.99,5.15
196704,8.36,4.67,3.65,3.77,5.18,3.42,3.56,4.43,3.27,5.58,4.7,3.42,3.43,3.02,4.12,4.03,4.86,2.86,3.63
196705,4.29,-1.46,-1,-0.86,-1.75,-0.51,-1.52,-0.65,-0.97,-1.51,-2.04,-0.75,-0.26,-1.69,-1.35,-0.66,-0.63,-1.31,-0.68
196706,20.65,6.98,7.63,8.14,7.15,6.42,7.21,9.12,7.97,7.8,6.35,6.56,6.28,6.29,8.15,9.68,8.52,7.11,8.71
196707,23.47,6.7,7.12,10.34,6.83,6.31,7.51,8.47,10.82,7.18,6.4,6.4,6.23,7.32,7.7,7.31,9.44,10.29,11.38
196708,-2.37,-0.61,0.47,1.7,-0.97,-0.08,0.81,0.74,2.2,-1.31,-0.56,0.25,-0.38,0.31,1.3,0.71,0.77,1.08,3.37
196709,14.24,5.92,5.89,5.52,6.12,5.93,5.8,6.4,4.66,6.89,5.18,5.43,6.4,5.85,5.75,5.52,7.13,4.64,4.68
196710,-2.45,-1.73,-2.87,-2.11,-1.44,-2.93,-2.78,-1.78,-2.6,-0.26,-2.88,-2.43,-3.4,-3.08,-2.49,-2.47,-1.22,-2.03,-3.18
196711,0.33,0.82,0.5,-1.04,0.75,1.63,-0.22,-0.76,-0.82,0.46,1.1,0.98,2.24,0.67,-1.08,0.07,-1.44,-0.54,-1.1
196712,14.24,7.3,7.32,8.81,7.87,6.39,7.15,8.59,8.72,7.95,7.77,5.88,6.88,7.69,6.63,8.12,8.98,8.24,9.21
196801,6.92,-1.92,1.33,5.45,-2.63,0.53,1.68,3.04,5.75,-2.98,-2.21,-0.15,1.16,0.88,2.47,0.83,4.89,4.99,6.54
196802,-3.42,-6.12,-4.75,-5.49,-6.54,-5.14,-4.76,-5.2,-5.23,-7.45,-5.44,-5.09,-5.19,-5.23,-4.31,-4.27,-5.97,-4.95,-5.52
196803,-5.83,-0.3,-1.18,-0.83,0.08,-1.22,-1.38,-1.24,-0.4,0.41,-0.32,-1.24,-1.21,-1.66,-1.11,-0.76,-1.63,-0.9,0.11
196804,11.24,14.47,12.28,15.27,15.06,12.57,11.88,14.01,15.59,17.18,12.48,13.02,12.16,11.32,12.43,13.19,14.68,14.59,16.66
196805,11.7,7.97,6.99,11.19,8.39,7.15,7.07,8.85,11.4,9.94,6.49,6.94,7.35,7.49,6.66,6.45,10.81,10.64,12.2
196806,-1.31,0.23,2.46,2,-0.28,2.16,2.63,2.54,1.35,-1.27,0.94,1.5,2.78,2.39,2.88,1.76,3.19,1.46,1.24
196807,1.36,-5.15,-2.82,0.43,-5.69,-3.8,-2.84,-0.68,0.55,-5.43,-6.01,-3.73,-3.88,-3.11,-2.57,-1.57,0.17,0.12,0.97
196808,-0.65,3.05,3.19,4.55,2.73,3.43,3.75,3.13,4.86,2.03,3.59,3.91,2.9,3.12,4.34,2.32,3.9,4.82,4.9
196809,14.51,6.31,6.82,7.26,6.3,7.05,6.19,6.54,7.81,6.64,5.88,6.33,7.86,5.48,6.87,7,6.09,6.84,8.72
196810,3.48,-0.2,1.49,1.55,-0.65,0.96,1.68,1.9,1.32,-1.68,0.62,1.02,0.89,2.34,1.07,1.76,2.05,1.73,0.93
196811,6.26,7.44,7.19,6.7,7.5,7.27,7.17,7,6.64,7.81,7.11,7.28,7.27,6.42,7.89,7.15,6.85,8.22,5.16
196812,9.31,0.18,-0.3,0.04,0.35,-0.2,-0.13,-0.69,0.29,0.98,-0.42,-0.28,-0.12,-0.62,0.35,-0.89,-0.5,-0.04,0.6
196901,3.8,-1.28,-0.28,-0.17,-1.43,-0.64,-0.52,0.06,-0.13,-2.01,-0.72,-0.85,-0.4,-0.42,-0.62,0.37,-0.24,-0.13,-0.13
196902,-12.77,-9.47,-7.81,-7.53,-9.88,-8.36,-7.34,-7.41,-7.95,-10.64,-8.95,-8.37,-8.35,-7.18,-7.5,-8.2,-6.66,-7.49,-8.38
196903,-0.4,2.34,1.61,2.27,2.63,1.06,2.12,1.98,2.3,2.78,2.45,1.56,0.51,1.46,2.77,1.76,2.19,2.71,1.92
196904,2.53,0.72,0.6,0.58,1.06,-0.15,0.88,0.3,0.92,0.25,2.05,-0.21,-0.08,1.64,0.14,0.77,-0.13,1.76,0.13
196905,4.24,-0.09,0.98,0.16,0.18,-0.15,1.29,0.5,0.08,-0.73,1.31,-0.82,0.63,0.7,1.87,0.67,0.33,0.6,-0.42
196906,-17.44,-11.51,-10.55,-10.72,-11.62,-10.93,-10.73,-10.22,-10.93,-11.96,-11.2,-11.23,-10.58,-9.98,-11.45,-10.13,-10.31,-11.28,-10.58
196907,-9.21,-10.49,-9,-7.76,-10.67,-10.27,-8.22,-7.91,-8.03,-10.72,-10.6,-9.95,-10.58,-8.37,-8.08,-8.63,-7.19,-7.71,-8.34
196908,9.02,6.66,4.43,3.16,6.84,5.54,4.72,3.13,3.15,6.6,7.16,6.16,4.95,5.28,4.14,3.08,3.19,3.67,2.64
196909,2.86,-1.78,-3.17,-2.78,-1.39,-2.92,-3.62,-2.58,-2.82,-1.83,-0.78,-2.89,-2.95,-4.07,-3.15,-2.44,-2.72,-3.49,-2.16
196910,10.94,11.33,9.19,7.09,11.63,10.82,8.98,7.7,6.51,12.11,10.97,10.47,11.17,8.82,9.14,7.06,8.33,6.48,6.53
196911,-8.4,-5.77,-5.28,-6.18,-5.82,-5.97,-4.82,-5.73,-6.01,-5.46,-6.32,-5.62,-6.32,-4.3,-5.36,-4.93,-6.53,-5.87,-6.15
196912,-15.66,-6.75,-5.98,-6.92,-6.73,-6.71,-5.39,-6.28,-7.3,-6.15,-7.53,-6.8,-6.63,-5.31,-5.48,-6.42,-6.13,-6.39,-8.18
197001,-0.69,-5.16,-4.18,-2.14,-5.52,-4.06,-4.46,-3.66,-1.5,-5.83,-5.09,-4.15,-3.97,-4.3,-4.63,-3.81,-3.51,-3.08,0.03
197002,2.96,3.32,4.79,5.96,3.07,4.12,4.71,5.97,5.84,2.67,3.63,4.02,4.23,4.27,5.16,5.73,6.21,6.68,5.02
197003,0.82,-4.5,-0.75,-0.17,-5.37,-2.61,-0.26,0.54,-0.09,-5.56,-5.11,-2.01,-3.18,-0.08,-0.45,1.41,-0.34,0.5,-0.68
197004,-18.44,-19.59,-14.47,-11,-20.85,-16.72,-13.89,-11.23,-11.18,-22.44,-18.68,-16,-17.42,-14.14,-13.63,-11.86,-10.61,-11.14,-11.22
197005,-13.06,-9.42,-8.68,-8.37,-9.4,-9.34,-8.95,-7.25,-8.97,-8.96,-10.01,-9.48,-9.21,-8.96,-8.94,-7.4,-7.11,-7.96,-9.95
197006,-1.64,-9.36,-6.64,-7.1,-10.05,-7.82,-6.55,-5.9,-7.15,-10.63,-9.24,-7.43,-8.19,-6.11,-6.99,-4.8,-7,-7.3,-7.01
197007,11.76,5.83,6.52,5.6,6,5.43,6.6,6.91,5.25,4.58,7.43,5.46,5.39,7.28,5.91,7.56,6.3,6.19,4.3
197008,5.37,6.47,6.27,6.52,6.23,7.15,6.03,6.6,6.04,7.15,5.31,7.01,7.32,6.11,5.95,5.65,7.49,5.75,6.32
197009,16.34,16.74,10.39,10.82,17.11,13.71,11.4,8.41,11.58,18.5,15.71,15.93,11.19,10.52,12.29,7.47,9.29,11.28,11.87
197010,-8.54,-6.56,-6.14,-5.46,-6.62,-6.13,-7.36,-4.94,-5.27,-6.72,-6.52,-6.42,-5.81,-7.52,-7.19,-4,-5.82,-5.05,-5.5
197011,-3.69,-0.07,1.28,0.88,0.37,-0.14,1.05,2.36,0.07,-0.19,0.93,-1.03,0.85,1.06,1.03,2.21,2.5,-0.04,0.19
197012,5.76,6.79,9.25,9.59,6.86,7.64,9.2,10.14,9.19,6.45,7.26,6.65,8.74,9.59,8.8,9.9,10.37,9.31,9.07
197101,18.99,11.88,13.33,15.08,10.83,13.63,13.47,13.45,15.88,9.56,12.08,14.18,13,13.61,13.33,13.38,13.51,15.47,16.29
197102,0.89,5.38,3.87,4.15,5.78,4.36,4.25,3.11,4.51,5.55,6.01,4.5,4.21,4.87,3.61,2.76,3.45,4.36,4.66
197103,-0.26,7.12,5.2,4.92,7.17,6.2,5.53,4.55,5.05,8.46,5.91,7.01,5.28,5.45,5.61,4.44,4.67,4.69,5.42
197104,4.58,2.91,2.58,2.88,2.72,2.69,2.44,2.49,3.54,2.9,2.55,3.33,1.98,1.99,2.91,3.47,1.57,2.68,4.42
197105,-8.17,-4.46,-5.47,-5.24,-4.51,-4.94,-5.83,-4.61,-5.56,-3.48,-5.53,-4.34,-5.62,-6.29,-5.36,-4.6,-4.62,-4.88,-6.25
197106,-4.53,-0.85,-1.25,-2.84,-0.5,-1.49,-1.06,-2.24,-2.8,-0.41,-0.6,-1.62,-1.34,-1.59,-0.52,-1.53,-2.91,-2.38,-3.24
197107,-5.44,-6.13,-5.49,-5.68,-5.93,-5.58,-5.6,-5.95,-5.66,-6.53,-5.33,-6.56,-4.59,-5.84,-5.34,-6.18,-5.72,-5.61,-5.71
197108,5.8,5.01,3.36,5.45,4.5,5.02,2.75,4.44,5.64,5.39,3.61,6.06,3.98,2.57,2.94,3.89,4.99,4.68,6.52
197109,-2.12,0.58,-0.88,-1.56,0.9,-0.35,-0.92,-1.19,-1.66,1.55,0.25,-0.07,-0.63,-1.31,-0.5,-1.07,-1.31,-0.52,-2.71
197110,-10.72,-5.93,-5.07,-6.23,-5.9,-6.15,-4.58,-5.12,-6.53,-5.91,-5.88,-5.99,-6.31,-4.76,-4.39,-4.77,-5.48,-6.31,-6.72
197111,-6.21,-2.32,-2.82,-4.52,-2.06,-2.72,-2.84,-3.33,-4.87,-1.35,-2.78,-2.86,-2.57,-3.02,-2.64,-3.03,-3.64,-4.22,-5.48
197112,11.15,12.55,11.34,12.41,12.68,12.19,11.02,11.7,12.47,12.66,12.7,12.27,12.12,10.72,11.34,11.16,12.25,12.86,12.12
197201,18.45,7.26,8.41,14.22,6.92,8.62,7.95,9.57,15.62,7.94,5.88,7.98,9.27,7.25,8.72,8.42,10.75,14.64,16.52
197202,4.83,5.17,3.37,4.2,5.32,4.28,3.34,3.25,4.53,5.93,4.71,4.87,3.69,4.4,2.16,3.13,3.38,3.71,5.29
197203,-3.26,1.17,-0.36,-0.47,1.25,0.49,-0.39,-0.69,-0.37,1.56,0.94,1,-0.01,-1.05,0.34,-0.66,-0.72,-1.13,0.33
197204,2.95,-0.22,0.04,0.98,-0.16,-0.26,-0.21,0.91,0.93,0.26,-0.59,-0.33,-0.19,-0.82,0.47,0.74,1.08,1,0.87
197205,-6.67,-0.89,-2.03,-2.67,-0.32,-2.07,-2.21,-1.98,-2.79,0.82,-1.48,-2.04,-2.1,-2.09,-2.34,-1.62,-2.36,-3.07,-2.53
197206,-2.36,-3.18,-3.26,-4.12,-3.01,-3.4,-3.24,-3.4,-4.36,-2.86,-3.15,-3.54,-3.26,-3.21,-3.28,-3.27,-3.54,-4.06,-4.64
197207,-1.54,-3.68,-2.92,-2.35,-3.55,-3.69,-2.81,-2.29,-2.46,-3.96,-3.09,-3.91,-3.46,-3.17,-2.42,-2.52,-2.08,-1.99,-2.93
197208,-0.56,0.11,1.91,2.19,-0.06,0.45,2.23,2.19,2.46,-0.73,0.68,0.42,0.48,2.15,2.32,2.91,1.55,3.05,1.89
197209,-3.3,-3.12,-3.12,-3.28,-2.66,-3.69,-2.98,-3.05,-3.39,-1.61,-3.84,-3.96,-3.41,-2.92,-3.05,-3.07,-3.02,-3.4,-3.39
197210,0.11,-1.83,-0.46,-1.95,-1.85,-1.73,-0.32,-0.86,-1.85,-2.3,-1.34,-1.79,-1.65,-0.83,0.24,0.64,-2.19,-1.67,-2.03
197211,1.84,4.08,5.67,5.88,3.72,5.09,5.55,6.04,5.86,3.27,4.22,4.74,5.46,5.3,5.83,6.19,5.92,5.66,6.05
197212,-1.79,-0.66,-2.43,-2.87,0.09,-2.29,-2.3,-2.6,-2.98,0.64,-0.52,-2.03,-2.57,-2.59,-1.97,-2.58,-2.61,-2.61,-3.33
197301,-4.34,-6.77,-4.21,-1.72,-7.07,-5.75,-4.36,-2.73,-1.26,-7.44,-6.65,-6.23,-5.24,-5.03,-3.63,-2.67,-2.79,-1.2,-1.32
197302,-6.75,-9.04,-7.08,-6.09,-9.66,-7.96,-7.33,-6.2,-5.75,-9.67,-9.66,-7.91,-8.01,-8.43,-6.1,-5.45,-6.87,-5.54,-5.95
197303,-6.53,-4.19,-2.48,-1.32,-4.52,-3.83,-2.04,-1.8,-1.03,-5.32,-3.6,-3.59,-4.09,-3.34,-0.6,-1.58,-2,-2.05,-0.04
197304,-8.39,-10.47,-6.18,-5.09,-11.16,-8.38,-5.78,-5.49,-4.94,-12.2,-9.98,-9.22,-7.5,-6.3,-5.21,-5.53,-5.46,-4.63,-5.23
197305,-13.41,-8.92,-7.69,-8.07,-8.12,-9.58,-7.4,-6.59,-8.9,-7.69,-8.62,-10.33,-8.78,-7.31,-7.5,-7.06,-6.18,-8.98,-8.82
197306,1.57,-4.74,-3.05,-2.22,-5.04,-3.39,-3.96,-2.31,-1.92,-4.16,-6.03,-4.21,-2.52,-4.32,-3.56,-1.66,-2.88,-2.43,-1.42
197307,14.82,16.45,10.92,9.76,17.25,13.61,10.33,9.9,9.75,17.83,16.62,14.59,12.62,11.95,8.26,10.05,9.76,9.74,9.77
197308,-5.93,-4.05,-5.03,-4.11,-3.7,-5.37,-4.67,-4.58,-3.96,-3.01,-4.46,-4.85,-5.89,-4.94,-4.33,-4.71,-4.46,-4.78,-3.22
197309,18.16,10.35,8.95,6.75,10.47,10.07,8.8,7.43,6.63,10.15,10.83,10.05,10.08,8.73,8.9,7.89,7.02,6.99,6.31
197310,1.2,-1.97,0.62,1.18,-2.61,0.09,0.85,0.5,1.31,-2.89,-2.31,-0.51,0.7,0.69,1.04,0.09,0.87,0.42,2.12
197311,-20.49,-21.12,-17.57,-16.7,-21.76,-19.77,-17.23,-15.48,-17.21,-22.57,-20.87,-19.65,-19.89,-17.74,-16.58,-15.46,-15.5,-17.7,-16.76
197312,-4.18,-2.8,-3.05,-4.32,-2.47,-3.85,-2.01,-3.31,-4.92,-2.32,-2.63,-3.56,-4.14,-2.71,-1.14,-3.78,-2.9,-4.81,-5.02
197401,15.88,9.19,13.69,18.14,7.65,13.33,13.26,14.01,20,6.62,8.78,12.76,13.91,13.69,12.73,14.27,13.78,18.36,21.48
197402,-1.15,-0.65,1.21,1.81,-0.93,0.58,1.12,1.22,2.14,-1.15,-0.69,-0.01,1.17,0.7,1.65,1.43,1.03,2.57,1.76
197403,-2.05,0.19,0.06,2.07,0.2,0.16,0.08,0.44,2.55,-0.78,1.28,0.14,0.18,0.24,-0.13,-0.12,0.95,1.8,3.24
197404,-4.71,-6.21,-5.83,-3.71,-6.02,-6.56,-5.63,-4.99,-3.35,-5.65,-6.41,-6.67,-6.45,-5.34,-6.01,-5.47,-4.55,-3.23,-3.47
197405,-8.43,-7.24,-7.05,-6.28,-6.97,-7.34,-6.92,-7.02,-6.19,-6.15,-7.87,-7.9,-6.77,-7.02,-6.8,-7.62,-6.47,-6.54,-5.88
197406,-3.12,-3.33,-3.08,-1.76,-3.27,-3.29,-2.75,-2.92,-1.57,-3.79,-2.69,-3.49,-3.09,-2.9,-2.57,-3.73,-2.18,-2.53,-0.7
197407,-6.23,-7.35,-3.95,-3.56,-8.43,-4.61,-3.79,-3.89,-3.47,-10.13,-6.69,-5.02,-4.17,-4.1,-3.5,-4.01,-3.78,-3.9,-3.07
197408,-8.78,-9.9,-7.73,-7.07,-10.04,-8.93,-7.74,-7.25,-7.01,-9.67,-10.41,-9.6,-8.21,-8.12,-7.37,-7.27,-7.22,-7.35,-6.69
197409,-11.73,-11.35,-6.74,-7.35,-12.56,-7.93,-6.65,-6.59,-7.67,-14.62,-10.46,-8.74,-7.05,-6.24,-7.03,-6.63,-6.56,-7.14,-8.14
197410,6.02,16.84,8.11,7.63,19.32,9.93,7.52,7.8,8.03,22.29,16.28,11.49,8.23,7.82,7.25,9.04,6.62,7.73,8.3
197411,-5.26,-4.9,-4.29,-6.26,-4.97,-4.58,-4.29,-4.92,-6.52,-5.53,-4.39,-4.76,-4.38,-4.73,-3.88,-4.22,-5.59,-5.98,-7.01
197412,-16.39,-6.72,-6.19,-9.66,-6.7,-6.08,-6.48,-7.31,-10.28,-6.25,-7.15,-6.76,-5.35,-6.89,-6.1,-6.45,-8.13,-9.03,-11.42
197501,46.44,25.22,29.63,35.63,24.28,28.33,29.55,30.91,37.15,23.38,25.21,27.26,29.51,29.88,29.25,29.9,31.89,33.24,40.73
197502,11.55,7.6,3.57,4.98,8.35,5.01,3.36,4.01,5.19,10.45,6.21,5.96,3.98,2.82,3.86,3.55,4.45,3.58,6.67
197503,14.42,8.49,8.2,10.67,8,9.08,8.25,8.43,11.32,7.88,8.13,9.53,8.58,8.4,8.12,7.75,9.08,10.61,11.97
197504,4.82,6.45,3.22,2.5,6.52,4.81,3.46,2.9,2.32,7.69,5.33,6.29,3.2,3.1,3.81,2.82,2.97,2.86,1.82
197505,12.73,9.21,7.5,7.16,9.15,8.48,6.92,7.68,7.26,9.02,9.28,9.33,7.56,7.02,6.82,8.48,6.91,7.57,6.97
197506,24.96,7.02,8,8.83,6.87,7.82,8.03,8.77,8.42,6.45,7.3,7.35,8.32,8.01,8.04,7.66,9.84,8.38,8.45
197507,-2.81,-3.42,-1.34,0.83,-3.97,-2.06,-1.51,0.03,0.9,-5.43,-2.65,-2.35,-1.74,-1.55,-1.47,-0.67,0.68,-0.03,1.69
197508,-8.55,-4.87,-3.9,-6.17,-4.52,-4.71,-4.12,-4.56,-6.48,-5.13,-3.97,-5.56,-3.78,-4.22,-4.02,-3.63,-5.42,-5.7,-7.15
197509,-6.91,-4.46,-3.07,-3.52,-4.93,-3.15,-3.21,-3.02,-3.78,-4.24,-5.55,-3.53,-2.74,-3.06,-3.36,-3.14,-2.91,-2.99,-4.46
197510,-1.37,2.64,3.14,0.87,2.95,2.84,2.84,2.41,0.49,2.93,2.97,2.02,3.72,3.38,2.31,3.13,1.75,1.65,-0.51
197511,1.1,1.89,2.12,2.7,1.43,2.25,2.29,2.49,2.67,1.24,1.61,2.77,1.69,3.08,1.49,2.21,2.74,2.34,2.96
197512,-3.58,-1,-0.31,-0.38,-1.34,-0.29,-0.19,-0.45,-0.42,-1.65,-1.05,-0.34,-0.23,-0.57,0.19,-0.6,-0.3,-0.36,-0.47
197601,35.79,14.16,19.28,25.1,13.72,16.5,19.72,21.6,25.8,13.58,13.84,15.03,18.08,19.29,20.15,19.62,23.45,24.13,27.23
197602,26.11,5.63,8.78,18.51,4.91,6.87,9.03,12.51,20.17,3.71,5.99,7.03,6.69,9.17,8.88,10.3,14.58,15.81,23.9
197603,7,1.68,2.29,2.23,2.02,1.81,2.08,2.04,2.41,3.04,1.08,1.03,2.65,1.99,2.18,2.31,1.8,2.6,2.25
197604,-1.22,-0.83,-1.06,-1.01,-0.81,-0.89,-1.59,-0.54,-1.09,-1.28,-0.39,-0.85,-0.93,-1.71,-1.48,-0.25,-0.81,-0.48,-1.62
197605,-5.09,-1.07,-1.83,-3.59,-1.14,-1.65,-1.27,-2.28,-4.14,-1.65,-0.69,-0.94,-2.41,-1.19,-1.36,-2.26,-2.3,-3.61,-4.6
197606,-0.87,3.62,3.55,2.39,3.57,3.48,3.87,3.45,1.87,2.79,4.28,3.72,3.23,3.17,4.58,3.27,3.62,2.12,1.66
197607,4.49,-0.9,0.38,0.6,-1.02,-0.64,0.79,0.38,0.8,-1.07,-0.97,-0.64,-0.63,0.21,1.37,0.64,0.13,1.29,0.33
197608,-2.2,-2.89,-1.01,-1.73,-3.57,-1.29,-0.89,-1.28,-1.84,-3.62,-3.51,-1.44,-1.14,-0.23,-1.56,-1.1,-1.45,-1.1,-2.56
197609,1.14,2.04,1.83,1.25,1.85,2.1,1.59,2.26,0.84,1.04,2.79,2.44,1.76,2.33,0.83,2.28,2.24,1.01,0.67
197610,-6.5,-2.47,-2.03,-2.47,-2.71,-1.93,-2.07,-2.27,-2.48,-3.12,-2.22,-1.97,-1.89,-2.11,-2.04,-2.08,-2.44,-1.99,-2.96
197611,2.36,2.67,2.65,2.41,2.95,2.72,2.1,2.93,2.2,2.47,3.51,2.07,3.37,1.98,2.21,2.91,2.94,2.78,1.64
197612,14.95,9.37,9.57,11.11,9.42,9.36,9.34,10.73,11,8.56,10.42,9.27,9.45,8.87,9.82,10.04,11.39,10.09,11.88
197701,4.59,0.6,2.79,5.4,-0.31,2.59,1.98,4,6.1,-1.77,1.38,2.57,2.61,2.21,1.74,4.3,3.72,4.78,7.36
197702,1.48,-0.89,-0.68,0.99,-0.95,-0.81,-0.59,0,1.14,-0.95,-0.95,-0.75,-0.87,-1.12,-0.05,-0.65,0.62,1.31,0.98
197703,4.17,0.49,0.78,1.32,0.58,0.17,1.09,1.02,1.4,-0.23,1.53,0.29,0.05,1.17,1.01,0.92,1.12,1.73,1.09
197704,3.01,0.86,1.6,2.52,0.91,1.01,1.42,2.79,2.17,0.68,1.17,0.76,1.26,1.95,0.87,2.19,3.36,2.28,2.06
197705,2.41,-0.71,0.09,0.98,-0.77,-0.47,0.22,0.51,1.1,-1.85,0.49,-0.58,-0.36,0.65,-0.23,0.3,0.71,1.1,1.09
197706,1.89,5.87,5.51,5.81,6.27,5.49,6.04,4.98,5.85,6.02,6.56,4.99,5.97,5.68,6.39,4.2,5.71,5.74,5.95
197707,6.21,0.26,0.53,1.65,0.5,-0.05,0.55,0.59,2.07,0.75,0.18,-0.3,0.22,0.86,0.24,0.78,0.43,1.33,2.62
197708,-1.59,0.07,-0.84,-1.23,0.41,-0.89,-0.78,-0.95,-1.27,0.35,0.48,-0.72,-1.07,-0.53,-1.03,-0.72,-1.13,-0.91,-1.53
197709,3.82,1.34,1.19,1.08,1.35,1.03,1.7,0.74,1.16,0.67,2.22,1.32,0.72,1.26,2.15,0.62,0.83,1.02,1.27
197710,-4,-3.5,-2.41,-1.84,-3.96,-2.54,-2.72,-1.62,-1.89,-3.71,-4.28,-2.44,-2.65,-2.85,-2.58,-1.54,-1.69,-2.13,-1.71
197711,8.86,7.6,6.97,7.59,7.83,7.27,7.05,6.46,7.93,7.66,8.04,7.08,7.48,7.03,7.08,6.31,6.58,8.86,7.22
197712,1.58,2.14,1.84,2.1,2.28,1.71,2,1.99,2.06,2.41,2.13,1.81,1.6,1.43,2.59,1.74,2.2,1.79,2.27
197801,5.61,-3.37,-2.41,0.72,-3.17,-4,-2.12,-0.57,0.97,-3.07,-3.3,-3.82,-4.2,-2.07,-2.16,-1.24,-0.03,0.13,1.59
197802,-0.03,1.3,2.33,3.34,1.36,1.71,2.34,2.71,3.44,0.98,1.83,1.15,2.32,2.05,2.64,2.31,3.03,2.97,3.8
197803,11.12,6.34,6.67,7.4,6.35,6.8,6.41,6.34,7.82,6.15,6.6,6.31,7.32,6.63,6.18,6.55,6.16,7.27,8.23
197804,4.8,9.58,7.56,8.06,10,8.27,7.31,7.27,8.46,9.92,10.11,8.59,7.91,8.23,6.36,7.73,6.9,8.38,8.53
197805,13.09,6.51,6.58,7.99,6.85,6,6.99,6.69,8.25,7.27,6.3,5.74,6.28,6.71,7.28,6.05,7.22,7.18,9.04
197806,3.83,-0.15,0.88,1.22,-0.26,0.36,0.79,0.7,1.57,-0.05,-0.53,0.11,0.63,0.41,1.17,1.32,0.2,0.72,2.21
197807,6.05,6.46,5.02,4.87,6.48,5.72,5.56,4.58,4.83,5.88,7.39,6.4,4.92,5.43,5.69,4.13,4.98,5.16,4.57
197808,21.98,9.03,9.02,9.94,9.48,8.78,8.9,8.12,10.72,9.81,8.96,7.91,9.81,9.17,8.64,8.5,7.77,9.94,11.33
197809,6.41,-0.75,-0.03,1.32,-0.77,-0.29,-0.74,0.44,1.83,-0.69,-0.89,-0.69,0.18,-0.56,-0.91,1.07,-0.13,1.01,2.46
197810,-29.17,-20.91,-17.27,-18.42,-21.46,-18.7,-17.48,-16.19,-19.3,-22.34,-20.15,-19.54,-17.73,-17.03,-17.93,-16.46,-15.96,-18.23,-20.13
197811,2.99,6.35,4.5,3.35,6.75,5.16,4.86,3.46,3.31,7.45,5.71,5.35,4.93,4.17,5.54,3.45,3.46,3.58,3.1
197812,-4.81,2.25,1.74,0.31,2.4,2.15,1.57,1.42,-0.11,2.76,1.87,1.87,2.48,1.58,1.57,1.35,1.49,1.11,-1.06
197901,17.13,8.95,8.78,11.18,8.85,8.77,8.43,9.46,11.93,8.8,8.93,9.19,8.28,7.79,9.06,9.88,9.09,9.79,13.62
197902,-4.81,-3.22,-2.22,-1.48,-2.98,-3.23,-1.96,-2.33,-1.2,-2.96,-3,-3.83,-2.52,-1.56,-2.35,-2.42,-2.26,-1.45,-0.99
197903,10.31,10.35,7.75,7.66,10.64,8.28,8.24,7.45,7.86,11.5,9.39,9.62,6.73,8.71,7.77,7.82,7.13,7.65,8.02
197904,1.6,2.09,2.43,3.22,2.13,2.21,1.89,3.11,3.35,1.91,2.44,2.01,2.44,1.7,2.08,3.38,2.87,2.74,3.83
197905,-3.56,-1.93,-0.51,-0.49,-1.97,-1.46,-0.74,-0.15,-0.44,-1.83,-2.16,-1.83,-1.03,-1.61,0.12,0.4,-0.63,-0.36,-0.5
